Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FDR,PI_1,PI_N,PI_2,B365_1,B365_N,B365_2
21/09/11,2011,Ajaccio,Montpellier,1,3,A,3.6,3.2,2.29,3.3,3.1,2.29
21/09/11,2011,Caen,Lyon,1,0,H,4.63,3.45,1.93,4.33,3.25,1.91
21/09/11,2011,Dijon,Brest,1,0,H,2.45,3.14,3.35,2.4,3.1,3.1
21/09/11,2011,Lorient,Auxerre,1,1,D,2.22,3.17,3.86,2.2,3.2,3.4
21/09/11,2011,Marseille,Evian TG,2,0,H,1.47,4.38,8.6,1.44,4.2,7.5
21/09/11,2011,Nancy,Valenciennes,1,1,D,2.44,3.15,3.36,2.29,3.1,3.3
21/09/11,2011,Paris SG,Nice,2,1,H,1.38,4.8,10.6,1.36,4.5,9.0
21/09/11,2011,Sochaux,Rennes,2,6,A,2.54,3.19,3.15,2.5,3.2,2.88
20/09/11,2011,Bordeaux,Lille,1,1,D,2.88,3.22,2.72,2.7,3.1,2.7
18/09/11,2011,Lyon,Marseille,2,0,H,2.2,3.38,3.63,2.2,3.1,3.2
18/09/11,2011,Evian TG,Paris SG,2,2,D,3.86,3.32,2.15,3.4,3.1,2.1
18/09/11,2011,Rennes,Nancy,1,1,D,1.7,3.63,6.14,1.73,3.4,4.5
17/09/11,2011,Lille,Sochaux,2,2,D,1.47,4.37,8.8,1.44,4.0,6.5
17/09/11,2011,Auxerre,Caen,1,1,D,2.0,3.35,4.36,2.04,3.2,3.4
17/09/11,2011,Brest,Montpellier,2,2,D,2.74,3.09,2.97,2.6,2.9,2.75
17/09/11,2011,Lorient,St Etienne,3,0,H,2.02,3.33,4.3,2.1,3.1,3.4
17/09/11,2011,Nice,Ajaccio,3,0,H,2.0,3.22,4.65,2.04,3.1,3.5
17/09/11,2011,Toulouse,Bordeaux,3,2,H,2.5,3.11,3.29,2.5,2.9,2.88
17/09/11,2011,Valenciennes,Dijon,4,0,H,1.9,3.38,4.92,1.91,3.25,3.8
11/09/11,2011,Paris SG,Brest,1,0,H,1.47,4.26,9.08,1.44,4.0,8.0
11/09/11,2011,Montpellier,Nice,1,0,H,1.74,3.52,6.0,1.7,3.5,5.25
11/09/11,2011,Nancy,Auxerre,0,0,D,2.45,3.18,3.3,2.29,3.1,3.25
10/09/11,2011,Marseille,Rennes,0,1,A,1.74,3.62,5.8,1.7,3.5,5.25
10/09/11,2011,Ajaccio,Valenciennes,3,1,H,2.59,3.03,3.24,2.5,3.0,3.0
10/09/11,2011,Bordeaux,Evian TG,0,0,D,1.87,3.41,5.07,1.85,3.25,4.5
10/09/11,2011,Caen,Toulouse,0,1,A,2.68,3.1,3.04,2.5,3.0,3.0
10/09/11,2011,Dijon,Lyon,1,2,A,5.04,3.56,1.83,4.75,3.5,1.75
10/09/11,2011,Sochaux,Lorient,1,1,D,2.46,3.32,3.15,2.29,3.1,3.2
10/09/11,2011,St Etienne,Lille,1,3,A,3.11,3.21,2.54,2.9,3.1,2.5
28/08/11,2011,Lille,Marseille,3,2,H,2.31,3.33,3.4,2.2,3.0,3.25
28/08/11,2011,Rennes,Caen,3,2,H,1.76,3.58,5.65,1.7,3.4,4.75
28/08/11,2011,Sochaux,St Etienne,2,1,H,2.25,3.31,3.55,2.2,3.0,3.25
28/08/11,2011,Toulouse,Paris SG,1,3,A,3.1,3.17,2.58,2.9,3.0,2.4
27/08/11,2011,Lyon,Montpellier,2,1,H,1.55,4.05,7.58,1.44,3.8,7.0
27/08/11,2011,Auxerre,Ajaccio,4,1,H,1.85,3.42,5.18,1.75,3.3,4.5
27/08/11,2011,Evian TG,Dijon,0,1,A,1.96,3.34,4.62,1.8,3.3,4.2
27/08/11,2011,Lorient,Nancy,2,1,H,1.96,3.33,4.63,1.83,3.25,4.2
27/08/11,2011,Nice,Brest,0,0,D,2.25,3.18,3.72,2.1,3.1,3.4
27/08/11,2011,Valenciennes,Bordeaux,1,2,A,2.64,3.2,3.0,2.5,3.0,2.75
21/08/11,2011,Marseille,St Etienne,0,0,D,1.57,4.13,6.85,1.53,3.8,6.5
21/08/11,2011,Montpellier,Rennes,4,0,H,2.63,3.15,3.05,2.5,3.0,3.0
21/08/11,2011,Nancy,Sochaux,1,2,A,2.21,3.24,3.79,2.25,3.1,3.3
21/08/11,2011,Paris SG,Valenciennes,2,1,H,1.5,4.4,7.76,1.44,4.0,8.0
20/08/11,2011,Ajaccio,Evian TG,1,1,D,2.44,3.25,3.26,2.38,3.1,3.1
20/08/11,2011,Bordeaux,Auxerre,1,1,D,1.87,3.46,4.97,1.8,3.3,4.75
20/08/11,2011,Brest,Lyon,1,1,D,3.89,3.39,2.12,4.0,3.2,2.0
20/08/11,2011,Caen,Lille,1,2,A,3.86,3.29,2.16,3.6,3.25,2.1
20/08/11,2011,Dijon,Lorient,2,0,H,2.96,3.14,2.7,3.0,3.0,2.5
20/08/11,2011,Nice,Toulouse,1,1,D,2.76,3.09,2.95,2.6,3.0,2.88
14/08/11,2011,Lille,Montpellier,0,1,A,1.6,3.89,6.79,1.62,3.6,6.0
14/08/11,2011,Auxerre,Marseille,2,2,D,3.84,3.26,2.16,3.25,3.25,2.25
14/08/11,2011,Evian TG,Nice,1,0,H,2.21,3.2,3.76,2.2,3.2,3.4
13/08/11,2011,Valenciennes,Brest,0,0,D,2.0,3.3,4.42,2.0,3.3,3.8
13/08/11,2011,Lorient,Bordeaux,1,1,D,2.48,3.18,3.21,2.4,3.2,3.0
13/08/11,2011,Lyon,Ajaccio,1,1,D,1.32,5.28,11.66,1.36,4.5,9.0
13/08/11,2011,Rennes,Paris SG,1,1,D,2.76,3.19,2.82,2.8,3.1,2.6
13/08/11,2011,Sochaux,Caen,1,2,A,2.04,3.26,4.3,2.04,3.25,3.75
13/08/11,2011,St Etienne,Nancy,1,0,H,2.04,3.25,4.3,2.1,3.2,3.6
